location,lang,retweet_count,conversation_id_str,image_url,tweet_url,favorite_count,user_id_str,created_at,full_text,reply_count,username,in_reply_to_screen_name,quote_count,id_str,text_casefold,text_clean,tokens,tokens_stem,text_stemmed,emoji_drop_from_raw,emoji_map_from_raw
,in,0,1729466432176714195,,https://x.com/undefined/status/1729466432176714195,1,1531294487091499008,Tue Nov 28 11:45:04 +0000 2023,@KAI121 info ketersediaan tiket kereta lokal dhoho pada tanggal 1 Desember 2023 dari stasiun tulungagung ke surabaya dalam aplikasi kaiaccess tidak tersedia. mohon penjelasan,6,,KAI121,3,1729466432176714195,@kai121 info ketersediaan tiket kereta lokal dhoho pada tanggal 1 desember 2023 dari stasiun tulungagung ke surabaya dalam aplikasi kaiaccess tidak tersedia. mohon penjelasan,info ketersediaan tiket kereta lokal dhoho pada tanggal 1 desember 2023 dari stasiun tulungagung ke surabaya dalam aplikasi kaiaccess tidak tersedia mohon penjelasan,"['info', 'ketersediaan', 'tiket', 'kereta', 'lokal', 'dhoho', 'pada', 'tanggal', '1', 'desember', '2023', 'dari', 'stasiun', 'tulungagung', 'ke', 'surabaya', 'dalam', 'aplikasi', 'kaiaccess', 'tidak', 'tersedia', 'mohon', 'penjelasan']","['info', 'sedia', 'tiket', 'kereta', 'lokal', 'dhoho', 'pada', 'tanggal', '1', 'desember', '2023', 'dari', 'stasiun', 'tulungagung', 'ke', 'surabaya', 'dalam', 'aplikasi', 'kaiaccess', 'tidak', 'sedia', 'mohon', 'jelas']",info sedia tiket kereta lokal dhoho pada tanggal 1 desember 2023 dari stasiun tulungagung ke surabaya dalam aplikasi kaiaccess tidak sedia mohon jelas,@KAI121 info ketersediaan tiket kereta lokal dhoho pada tanggal 1 Desember 2023 dari stasiun tulungagung ke surabaya dalam aplikasi kaiaccess tidak tersedia. mohon penjelasan,@KAI121 info ketersediaan tiket kereta lokal dhoho pada tanggal 1 Desember 2023 dari stasiun tulungagung ke surabaya dalam aplikasi kaiaccess tidak tersedia. mohon penjelasan
,in,0,1729404439386271995,,https://x.com/undefined/status/1729439812040732945,0,2248542294,Tue Nov 28 09:59:17 +0000 2023,@KAI121 Yaelah sekalinya ada promo harus ke mall. Pidihil ada app #kaiaccess yg ga ribet beli offline.,3,,KAI121,1,1729439812040732945,@kai121 yaelah sekalinya ada promo harus ke mall. pidihil ada app #kaiaccess yg ga ribet beli offline.,yaelah sekalinya ada promo harus ke mall pidihil ada app kaiaccess yg ga ribet beli offline,"['yaelah', 'sekalinya', 'ada', 'promo', 'harus', 'ke', 'mall', 'pidihil', 'ada', 'app', 'kaiaccess', 'yg', 'ga', 'ribet', 'beli', 'offline']","['yaelah', 'sekali', 'ada', 'promo', 'harus', 'ke', 'mall', 'pidihil', 'ada', 'app', 'kaiaccess', 'yg', 'ga', 'ribet', 'beli', 'offline']",yaelah sekali ada promo harus ke mall pidihil ada app kaiaccess yg ga ribet beli offline,@KAI121 Yaelah sekalinya ada promo harus ke mall. Pidihil ada app #kaiaccess yg ga ribet beli offline.,@KAI121 Yaelah sekalinya ada promo harus ke mall. Pidihil ada app #kaiaccess yg ga ribet beli offline.
,in,0,1716285273934622768,https://pbs.twimg.com/media/F9KiuzTbcAA4Ps-.jpg,https://x.com/undefined/status/1716613336975171646,0,384140887,Tue Oct 24 00:31:27 +0000 2023,@FOOD_FESS Nasi jamblang. Pesen lewat app kaiaccess https://t.co/J6qO01WStD,0,,FOOD_FESS,0,1716613336975171646,@food_fess nasi jamblang. pesen lewat app kaiaccess https://t.co/j6qo01wstd,nasi jamblang pesen lewat app kaiaccess,"['nasi', 'jamblang', 'pesen', 'lewat', 'app', 'kaiaccess']","['nasi', 'jamblang', 'sen', 'lewat', 'app', 'kaiaccess']",nasi jamblang sen lewat app kaiaccess,@FOOD_FESS Nasi jamblang. Pesen lewat app kaiaccess https://t.co/J6qO01WStD,@FOOD_FESS Nasi jamblang. Pesen lewat app kaiaccess https://t.co/J6qO01WStD
,in,0,1715978569879609703,,https://x.com/undefined/status/1715978569879609703,0,76957835,Sun Oct 22 06:29:07 +0000 2023,6. Sdh dibikin repot dtambah repot dengan urusan refund yg harus dtg ke loket stasiun online yg MELAYANI. Saya pesan aja pake kaiaccess gtu lho ketika refund karna cancellation yg bukan krn permintaan saya kok saya yg jd repot @KAI121.Tanpa kompensasi apapun pula #kai #suitclass,1,,,0,1715978569879609703,6. sdh dibikin repot dtambah repot dengan urusan refund yg harus dtg ke loket stasiun online yg melayani. saya pesan aja pake kaiaccess gtu lho ketika refund karna cancellation yg bukan krn permintaan saya kok saya yg jd repot @kai121.tanpa kompensasi apapun pula #kai #suitclass,6 sdh dibikin repot dtambah repot dengan urusan refund yg harus dtg ke loket stasiun online yg melayani saya pesan aja pake kaiaccess gtu lho ketika refund karna cancellation yg bukan krn permintaan saya kok saya yg jd repot tanpa kompensasi apapun pula kai suitclass,"['6', 'sdh', 'dibikin', 'repot', 'dtambah', 'repot', 'dengan', 'urusan', 'refund', 'yg', 'harus', 'dtg', 'ke', 'loket', 'stasiun', 'online', 'yg', 'melayani', 'saya', 'pesan', 'aja', 'pake', 'kaiaccess', 'gtu', 'lho', 'ketika', 'refund', 'karna', 'cancellation', 'yg', 'bukan', 'krn', 'permintaan', 'saya', 'kok', 'saya', 'yg', 'jd', 'repot', 'tanpa', 'kompensasi', 'apapun', 'pula', 'kai', 'suitclass']","['6', 'sdh', 'bikin', 'repot', 'dtambah', 'repot', 'dengan', 'urus', 'refund', 'yg', 'harus', 'dtg', 'ke', 'loket', 'stasiun', 'online', 'yg', 'layan', 'saya', 'pesan', 'aja', 'pake', 'kaiaccess', 'gtu', 'lho', 'ketika', 'refund', 'karna', 'cancellation', 'yg', 'bukan', 'krn', 'minta', 'saya', 'kok', 'saya', 'yg', 'jd', 'repot', 'tanpa', 'kompensasi', 'apa', 'pula', 'kai', 'suitclass']",6 sdh bikin repot dtambah repot dengan urus refund yg harus dtg ke loket stasiun online yg layan saya pesan aja pake kaiaccess gtu lho ketika refund karna cancellation yg bukan krn minta saya kok saya yg jd repot tanpa kompensasi apa pula kai suitclass,6. Sdh dibikin repot dtambah repot dengan urusan refund yg harus dtg ke loket stasiun online yg MELAYANI. Saya pesan aja pake kaiaccess gtu lho ketika refund karna cancellation yg bukan krn permintaan saya kok saya yg jd repot @KAI121.Tanpa kompensasi apapun pula #kai #suitclass,6. Sdh dibikin repot dtambah repot dengan urusan refund yg harus dtg ke loket stasiun online yg MELAYANI. Saya pesan aja pake kaiaccess gtu lho ketika refund karna cancellation yg bukan krn permintaan saya kok saya yg jd repot @KAI121.Tanpa kompensasi apapun pula #kai #suitclass
,in,0,1714287385696244110,,https://x.com/undefined/status/1714288508616220936,0,1340686891,Tue Oct 17 14:33:25 +0000 2023,1. Jadwalkan perjalanan jauh hari agar bisa pilih kursi yang nyaman. Tiket sekarang bisa dipesan H-45 hari. Bisa pesan by #KAIaccess atau aplikasi tiket lain. Selama ini saya suka pakai #KAIaccess.,1,,3Cahyono_,0,1714288508616220936,1. jadwalkan perjalanan jauh hari agar bisa pilih kursi yang nyaman. tiket sekarang bisa dipesan h-45 hari. bisa pesan by #kaiaccess atau aplikasi tiket lain. selama ini saya suka pakai #kaiaccess.,1 jadwalkan perjalanan jauh hari agar bisa pilih kursi yang nyaman tiket sekarang bisa dipesan h 45 hari bisa pesan by kaiaccess atau aplikasi tiket lain selama ini saya suka pakai kaiaccess,"['1', 'jadwalkan', 'perjalanan', 'jauh', 'hari', 'agar', 'bisa', 'pilih', 'kursi', 'yang', 'nyaman', 'tiket', 'sekarang', 'bisa', 'dipesan', 'h', '45', 'hari', 'bisa', 'pesan', 'by', 'kaiaccess', 'atau', 'aplikasi', 'tiket', 'lain', 'selama', 'ini', 'saya', 'suka', 'pakai', 'kaiaccess']","['1', 'jadwal', 'jalan', 'jauh', 'hari', 'agar', 'bisa', 'pilih', 'kursi', 'yang', 'nyaman', 'tiket', 'sekarang', 'bisa', 'pes', 'h', '45', 'hari', 'bisa', 'pesan', 'by', 'kaiaccess', 'atau', 'aplikasi', 'tiket', 'lain', 'lama', 'ini', 'saya', 'suka', 'pakai', 'kaiaccess']",1 jadwal jalan jauh hari agar bisa pilih kursi yang nyaman tiket sekarang bisa pes h 45 hari bisa pesan by kaiaccess atau aplikasi tiket lain lama ini saya suka pakai kaiaccess,1. Jadwalkan perjalanan jauh hari agar bisa pilih kursi yang nyaman. Tiket sekarang bisa dipesan H-45 hari. Bisa pesan by #KAIaccess atau aplikasi tiket lain. Selama ini saya suka pakai #KAIaccess.,1. Jadwalkan perjalanan jauh hari agar bisa pilih kursi yang nyaman. Tiket sekarang bisa dipesan H-45 hari. Bisa pesan by #KAIaccess atau aplikasi tiket lain. Selama ini saya suka pakai #KAIaccess.
,in,0,1713676782753423711,,https://x.com/undefined/status/1713676782753423711,0,62688048,Sun Oct 15 22:02:38 +0000 2023,Dear @KAI121 minta tolong diberikan info posisi gerbong KA di update apk #KAIAccess agar saat pemilihan gerbong kita ga salah. Mis. letak gerbong ssi landasan turun di stasiun tujuan shg kami tidak diminta mengungsi ke gerbong tengah sebelum tiba di stasiun tujuan. Thanks,1,,,0,1713676782753423711,dear @kai121 minta tolong diberikan info posisi gerbong ka di update apk #kaiaccess agar saat pemilihan gerbong kita ga salah. mis. letak gerbong ssi landasan turun di stasiun tujuan shg kami tidak diminta mengungsi ke gerbong tengah sebelum tiba di stasiun tujuan. thanks,dear minta tolong diberikan info posisi gerbong ka di update apk kaiaccess agar saat pemilihan gerbong kita ga salah mis letak gerbong ssi landasan turun di stasiun tujuan shg kami tidak diminta mengungsi ke gerbong tengah sebelum tiba di stasiun tujuan thanks,"['dear', 'minta', 'tolong', 'diberikan', 'info', 'posisi', 'gerbong', 'ka', 'di', 'update', 'apk', 'kaiaccess', 'agar', 'saat', 'pemilihan', 'gerbong', 'kita', 'ga', 'salah', 'mis', 'letak', 'gerbong', 'ssi', 'landasan', 'turun', 'di', 'stasiun', 'tujuan', 'shg', 'kami', 'tidak', 'diminta', 'mengungsi', 'ke', 'gerbong', 'tengah', 'sebelum', 'tiba', 'di', 'stasiun', 'tujuan', 'thanks']","['dear', 'minta', 'tolong', 'beri', 'info', 'posisi', 'gerbong', 'ka', 'di', 'update', 'apk', 'kaiaccess', 'agar', 'saat', 'pilih', 'gerbong', 'kita', 'ga', 'salah', 'mis', 'letak', 'gerbong', 'ssi', 'landas', 'turun', 'di', 'stasiun', 'tuju', 'shg', 'kami', 'tidak', 'minta', 'ungsi', 'ke', 'gerbong', 'tengah', 'belum', 'tiba', 'di', 'stasiun', 'tuju', 'thanks']",dear minta tolong beri info posisi gerbong ka di update apk kaiaccess agar saat pilih gerbong kita ga salah mis letak gerbong ssi landas turun di stasiun tuju shg kami tidak minta ungsi ke gerbong tengah belum tiba di stasiun tuju thanks,Dear @KAI121 minta tolong diberikan info posisi gerbong KA di update apk #KAIAccess agar saat pemilihan gerbong kita ga salah. Mis. letak gerbong ssi landasan turun di stasiun tujuan shg kami tidak diminta mengungsi ke gerbong tengah sebelum tiba di stasiun tujuan. Thanks,Dear @KAI121 minta tolong diberikan info posisi gerbong KA di update apk #KAIAccess agar saat pemilihan gerbong kita ga salah. Mis. letak gerbong ssi landasan turun di stasiun tujuan shg kami tidak diminta mengungsi ke gerbong tengah sebelum tiba di stasiun tujuan. Thanks
,in,0,1710898630301991024,https://pbs.twimg.com/media/F75VO9laoAAUYQb.jpg,https://x.com/undefined/status/1710898630301991024,0,2595799370,Sun Oct 08 06:03:15 +0000 2023,Pesan mie godhog 11.15 sampai sekarang 13.03 belum di antar juga.. kalau ngga bisa antar tolong dihilangin aja dari menu #railfood di #kaiaccess . Kakak prami sy tanya sedang dimasak tp sp sy tidur udah bangun lagi masih belom diantar juga..hadeeeh.. @KAI121 @RMU_ID Yo opo iki https://t.co/adgkS1s4eY,7,,,1,1710898630301991024,pesan mie godhog 11.15 sampai sekarang 13.03 belum di antar juga.. kalau ngga bisa antar tolong dihilangin aja dari menu #railfood di #kaiaccess . kakak prami sy tanya sedang dimasak tp sp sy tidur udah bangun lagi masih belom diantar juga..hadeeeh.. @kai121 @rmu_id yo opo iki https://t.co/adgks1s4ey,pesan mie godhog 11 15 sampai sekarang 13 03 belum di antar juga kalau ngga bisa antar tolong dihilangin aja dari menu railfood di kaiaccess kakak prami sy tanya sedang dimasak tp sp sy tidur udah bangun lagi masih belom diantar juga hadeeeh yo opo iki,"['pesan', 'mie', 'godhog', '11', '15', 'sampai', 'sekarang', '13', '03', 'belum', 'di', 'antar', 'juga', 'kalau', 'ngga', 'bisa', 'antar', 'tolong', 'dihilangin', 'aja', 'dari', 'menu', 'railfood', 'di', 'kaiaccess', 'kakak', 'prami', 'sy', 'tanya', 'sedang', 'dimasak', 'tp', 'sp', 'sy', 'tidur', 'udah', 'bangun', 'lagi', 'masih', 'belom', 'diantar', 'juga', 'hadeeeh', 'yo', 'opo', 'iki']","['pesan', 'mie', 'godhog', '11', '15', 'sampai', 'sekarang', '13', '03', 'belum', 'di', 'antar', 'juga', 'kalau', 'ngga', 'bisa', 'antar', 'tolong', 'dihilangin', 'aja', 'dari', 'menu', 'railfood', 'di', 'kaiaccess', 'kakak', 'prami', 'sy', 'tanya', 'sedang', 'masak', 'tp', 'sp', 'sy', 'tidur', 'udah', 'bangun', 'lagi', 'masih', 'bom', 'antar', 'juga', 'hadeeeh', 'yo', 'opo', 'iki']",pesan mie godhog 11 15 sampai sekarang 13 03 belum di antar juga kalau ngga bisa antar tolong dihilangin aja dari menu railfood di kaiaccess kakak prami sy tanya sedang masak tp sp sy tidur udah bangun lagi masih bom antar juga hadeeeh yo opo iki,Pesan mie godhog 11.15 sampai sekarang 13.03 belum di antar juga.. kalau ngga bisa antar tolong dihilangin aja dari menu #railfood di #kaiaccess . Kakak prami sy tanya sedang dimasak tp sp sy tidur udah bangun lagi masih belom diantar juga..hadeeeh.. @KAI121 @RMU_ID Yo opo iki https://t.co/adgkS1s4eY,Pesan mie godhog 11.15 sampai sekarang 13.03 belum di antar juga.. kalau ngga bisa antar tolong dihilangin aja dari menu #railfood di #kaiaccess . Kakak prami sy tanya sedang dimasak tp sp sy tidur udah bangun lagi masih belom diantar juga..hadeeeh.. @KAI121 @RMU_ID Yo opo iki https://t.co/adgkS1s4eY
,in,0,1710301892658516283,,https://x.com/undefined/status/1710301892658516283,0,1533648415154130944,Fri Oct 06 14:32:01 +0000 2023,@KAI121 halo min st. Bekasi bisa ga ya belu tiket KRL jabodetabek lewat yang aplikasi KAIAccess itu? Yg katanya scan itu. Makasih ya.,1,,KAI121,0,1710301892658516283,@kai121 halo min st. bekasi bisa ga ya belu tiket krl jabodetabek lewat yang aplikasi kaiaccess itu? yg katanya scan itu. makasih ya.,halo min st bekasi bisa ga ya belu tiket krl jabodetabek lewat yang aplikasi kaiaccess itu yg katanya scan itu makasih ya,"['halo', 'min', 'st', 'bekasi', 'bisa', 'ga', 'ya', 'belu', 'tiket', 'krl', 'jabodetabek', 'lewat', 'yang', 'aplikasi', 'kaiaccess', 'itu', 'yg', 'katanya', 'scan', 'itu', 'makasih', 'ya']","['halo', 'min', 'st', 'bekas', 'bisa', 'ga', 'ya', 'belu', 'tiket', 'krl', 'jabodetabek', 'lewat', 'yang', 'aplikasi', 'kaiaccess', 'itu', 'yg', 'kata', 'scan', 'itu', 'makasih', 'ya']",halo min st bekas bisa ga ya belu tiket krl jabodetabek lewat yang aplikasi kaiaccess itu yg kata scan itu makasih ya,@KAI121 halo min st. Bekasi bisa ga ya belu tiket KRL jabodetabek lewat yang aplikasi KAIAccess itu? Yg katanya scan itu. Makasih ya.,@KAI121 halo min st. Bekasi bisa ga ya belu tiket KRL jabodetabek lewat yang aplikasi KAIAccess itu? Yg katanya scan itu. Makasih ya.
,in,0,1709380163128201687,,https://x.com/undefined/status/1709499450203549709,0,1114081447172644865,Wed Oct 04 09:23:24 +0000 2023,@sateponorogo_ @Telkomsel Iya anjirrr aku td aja bisa log in ke KAIAccess org lain (tak kira punyaku tp ternyata mwsih punya org lain) gara2 aku bisa akses OTP nya krn udah jadi nomorku.,0,,sateponorogo_,0,1709499450203549709,@sateponorogo_ @telkomsel iya anjirrr aku td aja bisa log in ke kaiaccess org lain (tak kira punyaku tp ternyata mwsih punya org lain) gara2 aku bisa akses otp nya krn udah jadi nomorku.,iya anjirrr aku td aja bisa log in ke kaiaccess org lain tak kira punyaku tp ternyata mwsih punya org lain gara2 aku bisa akses otp nya krn udah jadi nomorku,"['iya', 'anjirrr', 'aku', 'td', 'aja', 'bisa', 'log', 'in', 'ke', 'kaiaccess', 'org', 'lain', 'tak', 'kira', 'punyaku', 'tp', 'ternyata', 'mwsih', 'punya', 'org', 'lain', 'gara2', 'aku', 'bisa', 'akses', 'otp', 'nya', 'krn', 'udah', 'jadi', 'nomorku']","['iya', 'anjirrr', 'aku', 'td', 'aja', 'bisa', 'log', 'in', 'ke', 'kaiaccess', 'org', 'lain', 'tak', 'kira', 'punya', 'tp', 'nyata', 'mwsih', 'punya', 'org', 'lain', 'gara2', 'aku', 'bisa', 'akses', 'otp', 'nya', 'krn', 'udah', 'jadi', 'nomor']",iya anjirrr aku td aja bisa log in ke kaiaccess org lain tak kira punya tp nyata mwsih punya org lain gara2 aku bisa akses otp nya krn udah jadi nomor,@sateponorogo_ @Telkomsel Iya anjirrr aku td aja bisa log in ke KAIAccess org lain (tak kira punyaku tp ternyata mwsih punya org lain) gara2 aku bisa akses OTP nya krn udah jadi nomorku.,@sateponorogo_ @Telkomsel Iya anjirrr aku td aja bisa log in ke KAIAccess org lain (tak kira punyaku tp ternyata mwsih punya org lain) gara2 aku bisa akses OTP nya krn udah jadi nomorku.
,in,0,1708669972942356538,https://pbs.twimg.com/media/F7ZqR33bkAAbCzv.jpg,https://x.com/undefined/status/1708669972942356538,0,156204208,Mon Oct 02 02:27:21 +0000 2023,Beli tiket LRT via KaiAccess gak muncul kode QR nya. Akhirnya dibantu petugas masuk dan keluar gate. Trip kali ini bisa jadi gratis krn di aplikasinya masih bisa dibatalkan. @KAI121 https://t.co/xfvYD2Bkl8,1,,,0,1708669972942356538,beli tiket lrt via kaiaccess gak muncul kode qr nya. akhirnya dibantu petugas masuk dan keluar gate. trip kali ini bisa jadi gratis krn di aplikasinya masih bisa dibatalkan. @kai121 https://t.co/xfvyd2bkl8,beli tiket lrt via kaiaccess gak muncul kode qr nya akhirnya dibantu petugas masuk dan keluar gate trip kali ini bisa jadi gratis krn di aplikasinya masih bisa dibatalkan,"['beli', 'tiket', 'lrt', 'via', 'kaiaccess', 'gak', 'muncul', 'kode', 'qr', 'nya', 'akhirnya', 'dibantu', 'petugas', 'masuk', 'dan', 'keluar', 'gate', 'trip', 'kali', 'ini', 'bisa', 'jadi', 'gratis', 'krn', 'di', 'aplikasinya', 'masih', 'bisa', 'dibatalkan']","['beli', 'tiket', 'lrt', 'via', 'kaiaccess', 'gak', 'muncul', 'kode', 'qr', 'nya', 'akhir', 'bantu', 'tugas', 'masuk', 'dan', 'keluar', 'gate', 'trip', 'kali', 'ini', 'bisa', 'jadi', 'gratis', 'krn', 'di', 'aplikasi', 'masih', 'bisa', 'batal']",beli tiket lrt via kaiaccess gak muncul kode qr nya akhir bantu tugas masuk dan keluar gate trip kali ini bisa jadi gratis krn di aplikasi masih bisa batal,Beli tiket LRT via KaiAccess gak muncul kode QR nya. Akhirnya dibantu petugas masuk dan keluar gate. Trip kali ini bisa jadi gratis krn di aplikasinya masih bisa dibatalkan. @KAI121 https://t.co/xfvYD2Bkl8,Beli tiket LRT via KaiAccess gak muncul kode QR nya. Akhirnya dibantu petugas masuk dan keluar gate. Trip kali ini bisa jadi gratis krn di aplikasinya masih bisa dibatalkan. @KAI121 https://t.co/xfvYD2Bkl8
,in,0,1707372300516081956,,https://x.com/undefined/status/1707372300516081956,0,1429583618,Thu Sep 28 12:30:52 +0000 2023,mengsedih ciomy hrs pesen lewat kaiaccess,1,,,0,1707372300516081956,mengsedih ciomy hrs pesen lewat kaiaccess,mengsedih ciomy hrs pesen lewat kaiaccess,"['mengsedih', 'ciomy', 'hrs', 'pesen', 'lewat', 'kaiaccess']","['mengsedih', 'ciomy', 'hrs', 'sen', 'lewat', 'kaiaccess']",mengsedih ciomy hrs sen lewat kaiaccess,mengsedih ciomy hrs pesen lewat kaiaccess,mengsedih ciomy hrs pesen lewat kaiaccess
,in,0,1706905877389922382,,https://x.com/undefined/status/1706905877389922382,1,76844088,Wed Sep 27 05:37:28 +0000 2023,cocok nih buat vidklip @theemarloes #KAIaccess #selaluadajalan,1,,,0,1706905877389922382,cocok nih buat vidklip @theemarloes #kaiaccess #selaluadajalan,cocok nih buat vidklip kaiaccess selaluadajalan,"['cocok', 'nih', 'buat', 'vidklip', 'kaiaccess', 'selaluadajalan']","['cocok', 'nih', 'buat', 'vidklip', 'kaiaccess', 'selaluadajalan']",cocok nih buat vidklip kaiaccess selaluadajalan,cocok nih buat vidklip @theemarloes #KAIaccess #selaluadajalan,cocok nih buat vidklip @theemarloes #KAIaccess #selaluadajalan
,in,0,1706658760595562737,,https://x.com/undefined/status/1706658760595562737,0,1444165562255380494,Tue Sep 26 13:15:31 +0000 2023,Min @KAI121 kaiaccess apakah lagi error?,0,,,0,1706658760595562737,min @kai121 kaiaccess apakah lagi error?,min kaiaccess apakah lagi error,"['min', 'kaiaccess', 'apakah', 'lagi', 'error']","['min', 'kaiaccess', 'apakah', 'lagi', 'error']",min kaiaccess apakah lagi error,Min @KAI121 kaiaccess apakah lagi error?,Min @KAI121 kaiaccess apakah lagi error?
,in,0,1705944312876572763,,https://x.com/undefined/status/1705944998670450921,0,1410019640915349506,Sun Sep 24 13:59:17 +0000 2023,@MahasiswaUMS 1-2 jam sebelum keberangkatan aku kalo di kaiaccess,1,,MahasiswaUMS,0,1705944998670450921,@mahasiswaums 1-2 jam sebelum keberangkatan aku kalo di kaiaccess,1 2 jam sebelum keberangkatan aku kalo di kaiaccess,"['1', '2', 'jam', 'sebelum', 'keberangkatan', 'aku', 'kalo', 'di', 'kaiaccess']","['1', '2', 'jam', 'belum', 'berangkat', 'aku', 'kalo', 'di', 'kaiaccess']",1 2 jam belum berangkat aku kalo di kaiaccess,@MahasiswaUMS 1-2 jam sebelum keberangkatan aku kalo di kaiaccess,@MahasiswaUMS 1-2 jam sebelum keberangkatan aku kalo di kaiaccess
,in,0,1705730753819262989,,https://x.com/undefined/status/1705730753819262989,0,1159054449609859072,Sat Sep 23 23:47:57 +0000 2023,@KAI121 hallo kak kalo mau order tiket melalui kaiAccess tapi gabisa gara Waktu order udah habis (kurang dari 1jam keberangkatan kereta) apa bisa beli tiket di loket stasiun keberangkatan?,1,,KAI121,1,1705730753819262989,@kai121 hallo kak kalo mau order tiket melalui kaiaccess tapi gabisa gara waktu order udah habis (kurang dari 1jam keberangkatan kereta) apa bisa beli tiket di loket stasiun keberangkatan?,hallo kak kalo mau order tiket melalui kaiaccess tapi gabisa gara waktu order udah habis kurang dari 1jam keberangkatan kereta apa bisa beli tiket di loket stasiun keberangkatan,"['hallo', 'kak', 'kalo', 'mau', 'order', 'tiket', 'melalui', 'kaiaccess', 'tapi', 'gabisa', 'gara', 'waktu', 'order', 'udah', 'habis', 'kurang', 'dari', '1jam', 'keberangkatan', 'kereta', 'apa', 'bisa', 'beli', 'tiket', 'di', 'loket', 'stasiun', 'keberangkatan']","['hallo', 'kak', 'kalo', 'mau', 'order', 'tiket', 'lalu', 'kaiaccess', 'tapi', 'gabisa', 'gara', 'waktu', 'order', 'udah', 'habis', 'kurang', 'dari', '1jam', 'berangkat', 'kereta', 'apa', 'bisa', 'beli', 'tiket', 'di', 'loket', 'stasiun', 'berangkat']",hallo kak kalo mau order tiket lalu kaiaccess tapi gabisa gara waktu order udah habis kurang dari 1jam berangkat kereta apa bisa beli tiket di loket stasiun berangkat,@KAI121 hallo kak kalo mau order tiket melalui kaiAccess tapi gabisa gara Waktu order udah habis (kurang dari 1jam keberangkatan kereta) apa bisa beli tiket di loket stasiun keberangkatan?,@KAI121 hallo kak kalo mau order tiket melalui kaiAccess tapi gabisa gara Waktu order udah habis (kurang dari 1jam keberangkatan kereta) apa bisa beli tiket di loket stasiun keberangkatan?
