id_str,created_at,user_id_str,conversation_id_str,full_text,label,text_casefold,text_clean,tokens,tokens_stem,text_stemmed,emoji_drop_from_raw,emoji_map_from_raw,emoji_drop_from_stemmed,emoji_map_from_stemmed
1902682029780856978,Thu Mar 20 11:22:00 +0000 2025,990933844168601600,1902682029780856978,Wts tiket kereta Bandung Jogja - Lodaya ekonomi - keberangkatan jam 7 malem - 2 tix - 28 Maret 2025 #wts #zonauang #tiketlebaran #mudik #kai #kaiaccess,NEGATIF,wts tiket kereta bandung jogja - lodaya ekonomi - keberangkatan jam 7 malem - 2 tix - 28 maret 2025 #wts #zonauang #tiketlebaran #mudik #kai #kaiaccess,wts tiket kereta bandung jogja lodaya ekonomi keberangkatan jam NUM malem NUM tix NUM maret NUM wts zonauang tiketlebaran mudik kai kaiaccess,"['wts', 'tiket', 'kereta', 'bandung', 'jogja', 'lodaya', 'ekonomi', 'keberangkatan', 'jam', 'NUM', 'malem', 'NUM', 'tix', 'NUM', 'maret', 'NUM', 'wts', 'zonauang', 'tiketlebaran', 'mudik', 'kai', 'kaiaccess']","['wts', 'tiket', 'kereta', 'bandung', 'jogja', 'lodaya', 'ekonomi', 'berangkat', 'jam', 'num', 'malem', 'num', 'tix', 'num', 'maret', 'num', 'wts', 'zonauang', 'tiketlebaran', 'mudik', 'kai', 'kaiaccess']",wts tiket kereta bandung jogja lodaya ekonomi berangkat jam num malem num tix num maret num wts zonauang tiketlebaran mudik kai kaiaccess,Wts tiket kereta Bandung Jogja - Lodaya ekonomi - keberangkatan jam 7 malem - 2 tix - 28 Maret 2025 #wts #zonauang #tiketlebaran #mudik #kai #kaiaccess,Wts tiket kereta Bandung Jogja - Lodaya ekonomi - keberangkatan jam 7 malem - 2 tix - 28 Maret 2025 #wts #zonauang #tiketlebaran #mudik #kai #kaiaccess,wts tiket kereta bandung jogja lodaya ekonomi berangkat jam num malem num tix num maret num wts zonauang tiketlebaran mudik kai kaiaccess,wts tiket kereta bandung jogja lodaya ekonomi berangkat jam num malem num tix num maret num wts zonauang tiketlebaran mudik kai kaiaccess
1901255359441908008,Sun Mar 16 12:52:55 +0000 2025,93309562,1901255359441908008,sinyal tsel bapuk kaiaccess error cen bumn taek,NEGATIF,sinyal tsel bapuk kaiaccess error cen bumn taek,sinyal tsel bapuk kaiaccess error cen bumn taek,"['sinyal', 'tsel', 'bapuk', 'kaiaccess', 'error', 'cen', 'bumn', 'taek']","['sinyal', 'tsel', 'bapuk', 'kaiaccess', 'error', 'cen', 'bumn', 'taek']",sinyal tsel bapuk kaiaccess error cen bumn taek,sinyal tsel bapuk kaiaccess error cen bumn taek,sinyal tsel bapuk kaiaccess error cen bumn taek,sinyal tsel bapuk kaiaccess error cen bumn taek,sinyal tsel bapuk kaiaccess error cen bumn taek
1900916754039394443,Sat Mar 15 14:27:26 +0000 2025,3547335612,1900916754039394443,Kaiaccess nih emang busuk bgt. Ngadat mulu apknya.,NEGATIF,kaiaccess nih emang busuk bgt. ngadat mulu apknya.,kaiaccess nih emang busuk bgt ngadat mulu apknya,"['kaiaccess', 'nih', 'emang', 'busuk', 'bgt', 'ngadat', 'mulu', 'apknya']","['kaiaccess', 'nih', 'emang', 'busuk', 'bgt', 'ngadat', 'mulu', 'apknya']",kaiaccess nih emang busuk bgt ngadat mulu apknya,Kaiaccess nih emang busuk bgt. Ngadat mulu apknya.,Kaiaccess nih emang busuk bgt. Ngadat mulu apknya.,kaiaccess nih emang busuk bgt ngadat mulu apknya,kaiaccess nih emang busuk bgt ngadat mulu apknya
1900855557486997518,Sat Mar 15 10:24:15 +0000 2025,1518258351507132416,1900822747670081963,@unsoedmfs Saya pernah war sekali jam 00.00 Laptop dan kaiaccess standby keduanya internet menggunakan WiFi tetep luput. Jumat sabtu minggu Senin malam baru dapat.,NETRAL,@unsoedmfs saya pernah war sekali jam 00.00 laptop dan kaiaccess standby keduanya internet menggunakan wifi tetep luput. jumat sabtu minggu senin malam baru dapat.,saya pernah war sekali jam NUM NUM laptop dan kaiaccess standby keduanya internet menggunakan wifi tetep luput jumat sabtu minggu senin malam baru dapat,"['saya', 'pernah', 'war', 'sekali', 'jam', 'NUM', 'NUM', 'laptop', 'dan', 'kaiaccess', 'standby', 'keduanya', 'internet', 'menggunakan', 'wifi', 'tetep', 'luput', 'jumat', 'sabtu', 'minggu', 'senin', 'malam', 'baru', 'dapat']","['saya', 'pernah', 'war', 'sekali', 'jam', 'num', 'num', 'laptop', 'dan', 'kaiaccess', 'standby', 'dua', 'internet', 'guna', 'wifi', 'tetep', 'luput', 'jumat', 'sabtu', 'minggu', 'senin', 'malam', 'baru', 'dapat']",saya pernah war sekali jam num num laptop dan kaiaccess standby dua internet guna wifi tetep luput jumat sabtu minggu senin malam baru dapat,@unsoedmfs Saya pernah war sekali jam 00.00 Laptop dan kaiaccess standby keduanya internet menggunakan WiFi tetep luput. Jumat sabtu minggu Senin malam baru dapat.,@unsoedmfs Saya pernah war sekali jam 00.00 Laptop dan kaiaccess standby keduanya internet menggunakan WiFi tetep luput. Jumat sabtu minggu Senin malam baru dapat.,saya pernah war sekali jam num num laptop dan kaiaccess standby dua internet guna wifi tetep luput jumat sabtu minggu senin malam baru dapat,saya pernah war sekali jam num num laptop dan kaiaccess standby dua internet guna wifi tetep luput jumat sabtu minggu senin malam baru dapat
1900287672381563172,Thu Mar 13 20:47:41 +0000 2025,2266747177,1900206505657274651,@sbyfess Karek buka KAIAccess loh langsung onok Sing lokal ae jek tersedia opomaneh sing antar kota. Akeehh.. https://t.co/sMR4pDS4SO,NEGATIF,@sbyfess karek buka kaiaccess loh langsung onok sing lokal ae jek tersedia opomaneh sing antar kota. akeehh.. https://t.co/smr4pds4so,karek buka kaiaccess loh langsung onok sing lokal ae jek tersedia opomaneh sing antar kota akeehh,"['karek', 'buka', 'kaiaccess', 'loh', 'langsung', 'onok', 'sing', 'lokal', 'ae', 'jek', 'tersedia', 'opomaneh', 'sing', 'antar', 'kota', 'akeehh']","['karek', 'buka', 'kaiaccess', 'loh', 'langsung', 'onok', 'sing', 'lokal', 'ae', 'jek', 'sedia', 'opomaneh', 'sing', 'antar', 'kota', 'akeehh']",karek buka kaiaccess loh langsung onok sing lokal ae jek sedia opomaneh sing antar kota akeehh,@sbyfess Karek buka KAIAccess loh langsung onok Sing lokal ae jek tersedia opomaneh sing antar kota. Akeehh.. https://t.co/sMR4pDS4SO,@sbyfess Karek buka KAIAccess loh langsung onok Sing lokal ae jek tersedia opomaneh sing antar kota. Akeehh.. https://t.co/sMR4pDS4SO,karek buka kaiaccess loh langsung onok sing lokal ae jek sedia opomaneh sing antar kota akeehh,karek buka kaiaccess loh langsung onok sing lokal ae jek sedia opomaneh sing antar kota akeehh
1899789694948557162,Wed Mar 12 11:48:54 +0000 2025,1625495416761647104,1899789694948557162,Mudik lebaran 2025 #mudiklebaran #viralvideo #kaiaccess #keretaapi https://t.co/J7aAkcMod6 lewat @YouTube,NETRAL,mudik lebaran 2025 #mudiklebaran #viralvideo #kaiaccess #keretaapi https://t.co/j7aakcmod6 lewat @youtube,mudik lebaran NUM mudiklebaran viralvideo kaiaccess keretaapi lewat,"['mudik', 'lebaran', 'NUM', 'mudiklebaran', 'viralvideo', 'kaiaccess', 'keretaapi', 'lewat']","['mudik', 'lebaran', 'num', 'mudiklebaran', 'viralvideo', 'kaiaccess', 'keretaapi', 'lewat']",mudik lebaran num mudiklebaran viralvideo kaiaccess keretaapi lewat,Mudik lebaran 2025 #mudiklebaran #viralvideo #kaiaccess #keretaapi https://t.co/J7aAkcMod6 lewat @YouTube,Mudik lebaran 2025 #mudiklebaran #viralvideo #kaiaccess #keretaapi https://t.co/J7aAkcMod6 lewat @YouTube,mudik lebaran num mudiklebaran viralvideo kaiaccess keretaapi lewat,mudik lebaran num mudiklebaran viralvideo kaiaccess keretaapi lewat
1899262317881401534,Tue Mar 11 00:53:17 +0000 2025,884523447061102592,1899262317881401534,Guys Kali aja ada yang mau gantiin tiket #KAI mudik lebaran gue sekali jalan 120k Utamakan yg punya #KAIACCESS biar bisa di transfer. Thanks https://t.co/8U74qnvvH6,POSITIF,guys kali aja ada yang mau gantiin tiket #kai mudik lebaran gue sekali jalan 120k utamakan yg punya #kaiaccess biar bisa di transfer. thanks https://t.co/8u74qnvvh6,guys kali aja ada yang mau gantiin tiket kai mudik lebaran gue sekali jalan NUM k utamakan yg punya kaiaccess biar bisa di transfer thanks,"['guys', 'kali', 'aja', 'ada', 'yang', 'mau', 'gantiin', 'tiket', 'kai', 'mudik', 'lebaran', 'gue', 'sekali', 'jalan', 'NUM', 'k', 'utamakan', 'yg', 'punya', 'kaiaccess', 'biar', 'bisa', 'di', 'transfer', 'thanks']","['guys', 'kali', 'aja', 'ada', 'yang', 'mau', 'gantiin', 'tiket', 'kai', 'mudik', 'lebaran', 'gue', 'sekali', 'jalan', 'num', 'k', 'utama', 'yg', 'punya', 'kaiaccess', 'biar', 'bisa', 'di', 'transfer', 'thanks']",guys kali aja ada yang mau gantiin tiket kai mudik lebaran gue sekali jalan num k utama yg punya kaiaccess biar bisa di transfer thanks,Guys Kali aja ada yang mau gantiin tiket #KAI mudik lebaran gue sekali jalan 120k Utamakan yg punya #KAIACCESS biar bisa di transfer. Thanks https://t.co/8U74qnvvH6,Guys Kali aja ada yang mau gantiin tiket #KAI mudik lebaran gue sekali jalan 120k Utamakan yg punya #KAIACCESS biar bisa di transfer. Thanks https://t.co/8U74qnvvH6,guys kali aja ada yang mau gantiin tiket kai mudik lebaran gue sekali jalan num k utama yg punya kaiaccess biar bisa di transfer thanks,guys kali aja ada yang mau gantiin tiket kai mudik lebaran gue sekali jalan num k utama yg punya kaiaccess biar bisa di transfer thanks
1899074540917137693,Mon Mar 10 12:27:08 +0000 2025,1131211360245768192,1899074540917137693,kalo gini kenapa yaa #kai #kaiaccess https://t.co/nv7AnkA30E,NETRAL,kalo gini kenapa yaa #kai #kaiaccess https://t.co/nv7anka30e,kalo gini kenapa yaa kai kaiaccess,"['kalo', 'gini', 'kenapa', 'yaa', 'kai', 'kaiaccess']","['kalo', 'gin', 'kenapa', 'yaa', 'kai', 'kaiaccess']",kalo gin kenapa yaa kai kaiaccess,kalo gini kenapa yaa #kai #kaiaccess https://t.co/nv7AnkA30E,kalo gini kenapa yaa #kai #kaiaccess https://t.co/nv7AnkA30E,kalo gin kenapa yaa kai kaiaccess,kalo gin kenapa yaa kai kaiaccess
1897885229240795544,Fri Mar 07 05:41:14 +0000 2025,62688048,1897885229240795544,Disandra KAIAccess @KAI121.. Aplikasi berasa teras loket karcis ... https://t.co/khPQIxn8il,NETRAL,disandra kaiaccess @kai121.. aplikasi berasa teras loket karcis ... https://t.co/khpqixn8il,disandra kaiaccess aplikasi berasa teras loket karcis,"['disandra', 'kaiaccess', 'aplikasi', 'berasa', 'teras', 'loket', 'karcis']","['disandra', 'kaiaccess', 'aplikasi', 'asa', 'teras', 'loket', 'karcis']",disandra kaiaccess aplikasi asa teras loket karcis,Disandra KAIAccess @KAI121.. Aplikasi berasa teras loket karcis ... https://t.co/khPQIxn8il,Disandra KAIAccess @KAI121.. Aplikasi berasa teras loket karcis ... https://t.co/khPQIxn8il,disandra kaiaccess aplikasi asa teras loket karcis,disandra kaiaccess aplikasi asa teras loket karcis
1896571894268338304,Mon Mar 03 14:42:30 +0000 2025,1144289843406446592,1896571894268338304,min aku jarang buka kaiaccess trus pas buka kaipaynya harus diaktivasi tp gagal terus itu kenapa ya? Padahal kaipaynya udah sering dipake payment (udh aktif) @KAI121,NETRAL,min aku jarang buka kaiaccess trus pas buka kaipaynya harus diaktivasi tp gagal terus itu kenapa ya? padahal kaipaynya udah sering dipake payment (udh aktif) @kai121,min aku jarang buka kaiaccess trus pas buka kaipaynya harus diaktivasi tp gagal terus itu kenapa ya padahal kaipaynya udah sering dipake payment udh aktif,"['min', 'aku', 'jarang', 'buka', 'kaiaccess', 'trus', 'pas', 'buka', 'kaipaynya', 'harus', 'diaktivasi', 'tp', 'gagal', 'terus', 'itu', 'kenapa', 'ya', 'padahal', 'kaipaynya', 'udah', 'sering', 'dipake', 'payment', 'udh', 'aktif']","['min', 'aku', 'jarang', 'buka', 'kaiaccess', 'trus', 'pas', 'buka', 'kaipaynya', 'harus', 'diaktivasi', 'tp', 'gagal', 'terus', 'itu', 'kenapa', 'ya', 'padahal', 'kaipaynya', 'udah', 'sering', 'dipake', 'payment', 'udh', 'aktif']",min aku jarang buka kaiaccess trus pas buka kaipaynya harus diaktivasi tp gagal terus itu kenapa ya padahal kaipaynya udah sering dipake payment udh aktif,min aku jarang buka kaiaccess trus pas buka kaipaynya harus diaktivasi tp gagal terus itu kenapa ya? Padahal kaipaynya udah sering dipake payment (udh aktif) @KAI121,min aku jarang buka kaiaccess trus pas buka kaipaynya harus diaktivasi tp gagal terus itu kenapa ya? Padahal kaipaynya udah sering dipake payment (udh aktif) @KAI121,min aku jarang buka kaiaccess trus pas buka kaipaynya harus diaktivasi tp gagal terus itu kenapa ya padahal kaipaynya udah sering dipake payment udh aktif,min aku jarang buka kaiaccess trus pas buka kaipaynya harus diaktivasi tp gagal terus itu kenapa ya padahal kaipaynya udah sering dipake payment udh aktif
1896481754699161638,Mon Mar 03 08:44:19 +0000 2025,880108939005710336,1896481754699161638,@CommuterLine min kok cek jadwal di apps KAIAccess gabisa yaa? biasanya bisa,NEGATIF,@commuterline min kok cek jadwal di apps kaiaccess gabisa yaa? biasanya bisa,min kok cek jadwal di apps kaiaccess gabisa yaa biasanya bisa,"['min', 'kok', 'cek', 'jadwal', 'di', 'apps', 'kaiaccess', 'gabisa', 'yaa', 'biasanya', 'bisa']","['min', 'kok', 'cek', 'jadwal', 'di', 'apps', 'kaiaccess', 'gabisa', 'yaa', 'biasa', 'bisa']",min kok cek jadwal di apps kaiaccess gabisa yaa biasa bisa,@CommuterLine min kok cek jadwal di apps KAIAccess gabisa yaa? biasanya bisa,@CommuterLine min kok cek jadwal di apps KAIAccess gabisa yaa? biasanya bisa,min kok cek jadwal di apps kaiaccess gabisa yaa biasa bisa,min kok cek jadwal di apps kaiaccess gabisa yaa biasa bisa
1896092572797608102,Sun Mar 02 06:57:51 +0000 2025,1211989583484706817,1896092572797608102,wts want to sale! 1. tiket kereta api Airlangga tanggal 30 maret 2025 (Pasar Senen - Bojonegoro). 2. tiket kereta api Kertajaya Tambahan tanggal 28 Maret 2025 (Pasar Senen - Bojonegoro). bisa dm ya kawan #wts #wtstiketkai #kaiaccess #tiketkereta #tiketmudik https://t.co/2UviUEH4cw,NETRAL,wts want to sale! 1. tiket kereta api airlangga tanggal 30 maret 2025 (pasar senen - bojonegoro). 2. tiket kereta api kertajaya tambahan tanggal 28 maret 2025 (pasar senen - bojonegoro). bisa dm ya kawan #wts #wtstiketkai #kaiaccess #tiketkereta #tiketmudik https://t.co/2uviueh4cw,wts want to sale NUM tiket kereta api airlangga tanggal NUM maret NUM pasar senen bojonegoro NUM tiket kereta api kertajaya tambahan tanggal NUM maret NUM pasar senen bojonegoro bisa dm ya kawan wts wtstiketkai kaiaccess tiketkereta tiketmudik,"['wts', 'want', 'to', 'sale', 'NUM', 'tiket', 'kereta', 'api', 'airlangga', 'tanggal', 'NUM', 'maret', 'NUM', 'pasar', 'senen', 'bojonegoro', 'NUM', 'tiket', 'kereta', 'api', 'kertajaya', 'tambahan', 'tanggal', 'NUM', 'maret', 'NUM', 'pasar', 'senen', 'bojonegoro', 'bisa', 'dm', 'ya', 'kawan', 'wts', 'wtstiketkai', 'kaiaccess', 'tiketkereta', 'tiketmudik']","['wts', 'want', 'to', 'sale', 'num', 'tiket', 'kereta', 'api', 'airlangga', 'tanggal', 'num', 'maret', 'num', 'pasar', 'senen', 'bojonegoro', 'num', 'tiket', 'kereta', 'api', 'kertajaya', 'tambah', 'tanggal', 'num', 'maret', 'num', 'pasar', 'senen', 'bojonegoro', 'bisa', 'dm', 'ya', 'kawan', 'wts', 'wtstiketkai', 'kaiaccess', 'tiketkereta', 'tiketmudik']",wts want to sale num tiket kereta api airlangga tanggal num maret num pasar senen bojonegoro num tiket kereta api kertajaya tambah tanggal num maret num pasar senen bojonegoro bisa dm ya kawan wts wtstiketkai kaiaccess tiketkereta tiketmudik,wts want to sale! 1. tiket kereta api Airlangga tanggal 30 maret 2025 (Pasar Senen - Bojonegoro). 2. tiket kereta api Kertajaya Tambahan tanggal 28 Maret 2025 (Pasar Senen - Bojonegoro). bisa dm ya kawan #wts #wtstiketkai #kaiaccess #tiketkereta #tiketmudik https://t.co/2UviUEH4cw,wts want to sale! 1. tiket kereta api Airlangga tanggal 30 maret 2025 (Pasar Senen - Bojonegoro). 2. tiket kereta api Kertajaya Tambahan tanggal 28 Maret 2025 (Pasar Senen - Bojonegoro). bisa dm ya kawan #wts #wtstiketkai #kaiaccess #tiketkereta #tiketmudik https://t.co/2UviUEH4cw,wts want to sale num tiket kereta api airlangga tanggal num maret num pasar senen bojonegoro num tiket kereta api kertajaya tambah tanggal num maret num pasar senen bojonegoro bisa dm ya kawan wts wtstiketkai kaiaccess tiketkereta tiketmudik,wts want to sale num tiket kereta api airlangga tanggal num maret num pasar senen bojonegoro num tiket kereta api kertajaya tambah tanggal num maret num pasar senen bojonegoro bisa dm ya kawan wts wtstiketkai kaiaccess tiketkereta tiketmudik
1895751545834349025,Sat Mar 01 08:22:44 +0000 2025,1596996503947472897,1895750075520819256,@undipmfs Lewat kaiaccess atau ke cs stasiun,NETRAL,@undipmfs lewat kaiaccess atau ke cs stasiun,lewat kaiaccess atau ke cs stasiun,"['lewat', 'kaiaccess', 'atau', 'ke', 'cs', 'stasiun']","['lewat', 'kaiaccess', 'atau', 'ke', 'cs', 'stasiun']",lewat kaiaccess atau ke cs stasiun,@undipmfs Lewat kaiaccess atau ke cs stasiun,@undipmfs Lewat kaiaccess atau ke cs stasiun,lewat kaiaccess atau ke cs stasiun,lewat kaiaccess atau ke cs stasiun
1894799656699470233,Wed Feb 26 17:20:16 +0000 2025,716577345147052032,1894799656699470233,@KAI121 kaiaccess app kalo di atas jam 12 malem kenapa sering gangguan yaa?,NETRAL,@kai121 kaiaccess app kalo di atas jam 12 malem kenapa sering gangguan yaa?,kaiaccess app kalo di atas jam NUM malem kenapa sering gangguan yaa,"['kaiaccess', 'app', 'kalo', 'di', 'atas', 'jam', 'NUM', 'malem', 'kenapa', 'sering', 'gangguan', 'yaa']","['kaiaccess', 'app', 'kalo', 'di', 'atas', 'jam', 'num', 'malem', 'kenapa', 'sering', 'ganggu', 'yaa']",kaiaccess app kalo di atas jam num malem kenapa sering ganggu yaa,@KAI121 kaiaccess app kalo di atas jam 12 malem kenapa sering gangguan yaa?,@KAI121 kaiaccess app kalo di atas jam 12 malem kenapa sering gangguan yaa?,kaiaccess app kalo di atas jam num malem kenapa sering ganggu yaa,kaiaccess app kalo di atas jam num malem kenapa sering ganggu yaa
1893487701392826597,Sun Feb 23 02:27:01 +0000 2025,2590682582,1893487701392826597,@KAI121 refund pembatalan tiket lewat kaiaccess paling cepat berapa lama sejak pembatalan tiket?,POSITIF,@kai121 refund pembatalan tiket lewat kaiaccess paling cepat berapa lama sejak pembatalan tiket?,refund pembatalan tiket lewat kaiaccess paling cepat berapa lama sejak pembatalan tiket,"['refund', 'pembatalan', 'tiket', 'lewat', 'kaiaccess', 'paling', 'cepat', 'berapa', 'lama', 'sejak', 'pembatalan', 'tiket']","['refund', 'batal', 'tiket', 'lewat', 'kaiaccess', 'paling', 'cepat', 'berapa', 'lama', 'sejak', 'batal', 'tiket']",refund batal tiket lewat kaiaccess paling cepat berapa lama sejak batal tiket,@KAI121 refund pembatalan tiket lewat kaiaccess paling cepat berapa lama sejak pembatalan tiket?,@KAI121 refund pembatalan tiket lewat kaiaccess paling cepat berapa lama sejak pembatalan tiket?,refund batal tiket lewat kaiaccess paling cepat berapa lama sejak batal tiket,refund batal tiket lewat kaiaccess paling cepat berapa lama sejak batal tiket
1893352377186402566,Sat Feb 22 17:29:18 +0000 2025,1056993066,1893345005642641421,@X_HRouler @KAI121 kaiaccess gada apa-apa bang:( boong dah ni kai,NETRAL,@x_hrouler @kai121 kaiaccess gada apa-apa bang:( boong dah ni kai,kaiaccess gada apa apa bang boong dah ni kai,"['kaiaccess', 'gada', 'apa', 'apa', 'bang', 'boong', 'dah', 'ni', 'kai']","['kaiaccess', 'gada', 'apa', 'apa', 'bang', 'boong', 'dah', 'ni', 'kai']",kaiaccess gada apa apa bang boong dah ni kai,@X_HRouler @KAI121 kaiaccess gada apa-apa bang:( boong dah ni kai,@X_HRouler @KAI121 kaiaccess gada apa-apa bang:( boong dah ni kai,kaiaccess gada apa apa bang boong dah ni kai,kaiaccess gada apa apa bang boong dah ni kai
1893104418016632869,Sat Feb 22 01:04:00 +0000 2025,2159986236,1893104418016632869,@KAI121 railmiiiin ih aplikasinya benerin dong. Saya jadi ga kebagian tiket mudik karena tiap kali ngecek di kaiaccess selalu dalam pemeliharaan. ternyata beli di shopee malah ada nih min tampilannnya. https://t.co/Eky0szCBn9,POSITIF,@kai121 railmiiiin ih aplikasinya benerin dong. saya jadi ga kebagian tiket mudik karena tiap kali ngecek di kaiaccess selalu dalam pemeliharaan. ternyata beli di shopee malah ada nih min tampilannnya. https://t.co/eky0szcbn9,railmin ih aplikasinya benerin dong saya jadi ga kebagian tiket mudik karena tiap kali ngecek di kaiaccess selalu dalam pemeliharaan ternyata beli di shopee malah ada nih min tampilanya,"['railmin', 'ih', 'aplikasinya', 'benerin', 'dong', 'saya', 'jadi', 'ga', 'kebagian', 'tiket', 'mudik', 'karena', 'tiap', 'kali', 'ngecek', 'di', 'kaiaccess', 'selalu', 'dalam', 'pemeliharaan', 'ternyata', 'beli', 'di', 'shopee', 'malah', 'ada', 'nih', 'min', 'tampilanya']","['railmin', 'ih', 'aplikasi', 'benerin', 'dong', 'saya', 'jadi', 'ga', 'bagi', 'tiket', 'mudik', 'karena', 'tiap', 'kali', 'ngecek', 'di', 'kaiaccess', 'selalu', 'dalam', 'pelihara', 'nyata', 'beli', 'di', 'shopee', 'malah', 'ada', 'nih', 'min', 'tampilanya']",railmin ih aplikasi benerin dong saya jadi ga bagi tiket mudik karena tiap kali ngecek di kaiaccess selalu dalam pelihara nyata beli di shopee malah ada nih min tampilanya,@KAI121 railmiiiin ih aplikasinya benerin dong. Saya jadi ga kebagian tiket mudik karena tiap kali ngecek di kaiaccess selalu dalam pemeliharaan. ternyata beli di shopee malah ada nih min tampilannnya. https://t.co/Eky0szCBn9,@KAI121 railmiiiin ih aplikasinya benerin dong. Saya jadi ga kebagian tiket mudik karena tiap kali ngecek di kaiaccess selalu dalam pemeliharaan. ternyata beli di shopee malah ada nih min tampilannnya. https://t.co/Eky0szCBn9,railmin ih aplikasi benerin dong saya jadi ga bagi tiket mudik karena tiap kali ngecek di kaiaccess selalu dalam pelihara nyata beli di shopee malah ada nih min tampilanya,railmin ih aplikasi benerin dong saya jadi ga bagi tiket mudik karena tiap kali ngecek di kaiaccess selalu dalam pelihara nyata beli di shopee malah ada nih min tampilanya
