id_str,created_at,user_id_str,conversation_id_str,full_text,label,text_casefold,text_clean,tokens,tokens_nostop,tokens_stem,text_stemmed,emoji_drop_from_raw,emoji_map_from_raw,emoji_drop_from_stemmed,emoji_map_from_stemmed
1888672966566969734,Sun Feb 09 19:34:59 +0000 2025,169410433,1888672966566969734,gagal war tiket kereta buat lebaran? lesson learned war tiket hari ini ada 2 beli connecting train dan pesen lewat website https://t.co/xg2UU4hyKI saat kaiaccess lgi bnyk yg pake. selamat war tiket mudik.,NETRAL,gagal war tiket kereta buat lebaran? lesson learned war tiket hari ini ada 2 beli connecting train dan pesen lewat website https://t.co/xg2uu4hyki saat kaiaccess lgi bnyk yg pake. selamat war tiket mudik.,gagal war tiket kereta buat lebaran lesson learned war tiket hari ini ada NUM beli connecting train dan pesen lewat website saat kaiaccess lgi bnyk yg pake selamat war tiket mudik,"['gagal', 'war', 'tiket', 'kereta', 'buat', 'lebaran', 'lesson', 'learned', 'war', 'tiket', 'hari', 'ini', 'ada', 'NUM', 'beli', 'connecting', 'train', 'dan', 'pesen', 'lewat', 'website', 'saat', 'kaiaccess', 'lgi', 'bnyk', 'yg', 'pake', 'selamat', 'war', 'tiket', 'mudik']","['gagal', 'war', 'tiket', 'buat', 'lebaran', 'lesson', 'learned', 'war', 'tiket', 'hari', 'NUM', 'beli', 'connecting', 'train', 'pesen', 'lewat', 'website', 'lgi', 'bnyk', 'yg', 'pake', 'selamat', 'war', 'tiket', 'mudik']","['gagal', 'war', 'tiket', 'buat', 'lebaran', 'lesson', 'learned', 'war', 'tiket', 'hari', 'num', 'beli', 'connecting', 'train', 'sen', 'lewat', 'website', 'lgi', 'bnyk', 'yg', 'pake', 'selamat', 'war', 'tiket', 'mudik']",gagal war tiket buat lebaran lesson learned war tiket hari num beli connecting train sen lewat website lgi bnyk yg pake selamat war tiket mudik,gagal war tiket kereta buat lebaran? lesson learned war tiket hari ini ada 2 beli connecting train dan pesen lewat website https://t.co/xg2UU4hyKI saat kaiaccess lgi bnyk yg pake. selamat war tiket mudik.,gagal war tiket kereta buat lebaran? lesson learned war tiket hari ini ada 2 beli connecting train dan pesen lewat website https://t.co/xg2UU4hyKI saat kaiaccess lgi bnyk yg pake. selamat war tiket mudik.,gagal war tiket buat lebaran lesson learned war tiket hari num beli connecting train sen lewat website lgi bnyk yg pake selamat war tiket mudik,gagal war tiket buat lebaran lesson learned war tiket hari num beli connecting train sen lewat website lgi bnyk yg pake selamat war tiket mudik
1888670793393172578,Sun Feb 09 19:26:21 +0000 2025,345789625,1888670793393172578,War tiket lebaran kali ini semua aplikasi dicobain. Kaiaccess oren biru sampe ke web,NETRAL,war tiket lebaran kali ini semua aplikasi dicobain. kaiaccess oren biru sampe ke web,war tiket lebaran kali ini semua aplikasi dicobain kaiaccess oren biru sampe ke web,"['war', 'tiket', 'lebaran', 'kali', 'ini', 'semua', 'aplikasi', 'dicobain', 'kaiaccess', 'oren', 'biru', 'sampe', 'ke', 'web']","['war', 'tiket', 'lebaran', 'kali', 'semua', 'aplikasi', 'dicobain', 'oren', 'biru', 'sampe', 'web']","['war', 'tiket', 'lebaran', 'kali', 'semua', 'aplikasi', 'dicobain', 'oren', 'biru', 'sampe', 'web']",war tiket lebaran kali semua aplikasi dicobain oren biru sampe web,War tiket lebaran kali ini semua aplikasi dicobain. Kaiaccess oren biru sampe ke web,War tiket lebaran kali ini semua aplikasi dicobain. Kaiaccess oren biru sampe ke web,war tiket lebaran kali semua aplikasi dicobain oren biru sampe web,war tiket lebaran kali semua aplikasi dicobain oren biru sampe web
1888643325663867152,Sun Feb 09 17:37:12 +0000 2025,1671383217327448064,1888643325663867152,WTS jual tiket KAI buat tgl 27 Februari 2025 kereta Jayabaya (Jakarta - Surabaya) harga 420 rb #zonauang #kaiaccess #zonaba #wts https://t.co/xExpHlRyLg,NETRAL,wts jual tiket kai buat tgl 27 februari 2025 kereta jayabaya (jakarta - surabaya) harga 420 rb #zonauang #kaiaccess #zonaba #wts https://t.co/xexphlrylg,wts jual tiket kai buat tgl NUM februari NUM kereta jayabaya jakarta surabaya harga NUM rb zonauang kaiaccess zonaba wts,"['wts', 'jual', 'tiket', 'kai', 'buat', 'tgl', 'NUM', 'februari', 'NUM', 'kereta', 'jayabaya', 'jakarta', 'surabaya', 'harga', 'NUM', 'rb', 'zonauang', 'kaiaccess', 'zonaba', 'wts']","['wts', 'jual', 'tiket', 'buat', 'tgl', 'NUM', 'februari', 'NUM', 'jayabaya', 'jakarta', 'surabaya', 'harga', 'NUM', 'rb', 'zonauang', 'zonaba', 'wts']","['wts', 'jual', 'tiket', 'buat', 'tgl', 'num', 'februari', 'num', 'jayabaya', 'jakarta', 'surabaya', 'harga', 'num', 'rb', 'zonauang', 'zonaba', 'wts']",wts jual tiket buat tgl num februari num jayabaya jakarta surabaya harga num rb zonauang zonaba wts,WTS jual tiket KAI buat tgl 27 Februari 2025 kereta Jayabaya (Jakarta - Surabaya) harga 420 rb #zonauang #kaiaccess #zonaba #wts https://t.co/xExpHlRyLg,WTS jual tiket KAI buat tgl 27 Februari 2025 kereta Jayabaya (Jakarta - Surabaya) harga 420 rb #zonauang #kaiaccess #zonaba #wts https://t.co/xExpHlRyLg,wts jual tiket buat tgl num februari num jayabaya jakarta surabaya harga num rb zonauang zonaba wts,wts jual tiket buat tgl num februari num jayabaya jakarta surabaya harga num rb zonauang zonaba wts
1888096777532064020,Sat Feb 08 05:25:25 +0000 2025,1608789847954829312,1888096777532064020,Halo admin mau nanya aku mau pesen tiket kereta dari stasiun bekasi timur ke lempuyangan via kaiaccess. Untuk keberangkatan harus pilih yang mana ya admin terimakasih @KAI121 https://t.co/XWEwfWIq5p,NEGATIF,halo admin mau nanya aku mau pesen tiket kereta dari stasiun bekasi timur ke lempuyangan via kaiaccess. untuk keberangkatan harus pilih yang mana ya admin terimakasih @kai121 https://t.co/xwewfwiq5p,halo admin mau nanya aku mau pesen tiket kereta dari stasiun bekasi timur ke lempuyangan via kaiaccess untuk keberangkatan harus pilih yang mana ya admin terimakasih,"['halo', 'admin', 'mau', 'nanya', 'aku', 'mau', 'pesen', 'tiket', 'kereta', 'dari', 'stasiun', 'bekasi', 'timur', 'ke', 'lempuyangan', 'via', 'kaiaccess', 'untuk', 'keberangkatan', 'harus', 'pilih', 'yang', 'mana', 'ya', 'admin', 'terimakasih']","['halo', 'mau', 'nanya', 'aku', 'mau', 'pesen', 'tiket', 'stasiun', 'bekasi', 'timur', 'lempuyangan', 'via', 'keberangkatan', 'pilih', 'mana']","['halo', 'mau', 'nanya', 'aku', 'mau', 'sen', 'tiket', 'stasiun', 'bekas', 'timur', 'lempuyangan', 'via', 'berangkat', 'pilih', 'mana']",halo mau nanya aku mau sen tiket stasiun bekas timur lempuyangan via berangkat pilih mana,Halo admin mau nanya aku mau pesen tiket kereta dari stasiun bekasi timur ke lempuyangan via kaiaccess. Untuk keberangkatan harus pilih yang mana ya admin terimakasih @KAI121 https://t.co/XWEwfWIq5p,Halo admin mau nanya aku mau pesen tiket kereta dari stasiun bekasi timur ke lempuyangan via kaiaccess. Untuk keberangkatan harus pilih yang mana ya admin terimakasih @KAI121 https://t.co/XWEwfWIq5p,halo mau nanya aku mau sen tiket stasiun bekas timur lempuyangan via berangkat pilih mana,halo mau nanya aku mau sen tiket stasiun bekas timur lempuyangan via berangkat pilih mana
1888049585635082318,Sat Feb 08 02:17:54 +0000 2025,1211920881250816002,1888049585635082318,Info jastip war tiket kai #kaiaccess #zonauang,NETRAL,info jastip war tiket kai #kaiaccess #zonauang,info jastip war tiket kai kaiaccess zonauang,"['info', 'jastip', 'war', 'tiket', 'kai', 'kaiaccess', 'zonauang']","['info', 'jastip', 'war', 'tiket', 'zonauang']","['info', 'jastip', 'war', 'tiket', 'zonauang']",info jastip war tiket zonauang,Info jastip war tiket kai #kaiaccess #zonauang,Info jastip war tiket kai #kaiaccess #zonauang,info jastip war tiket zonauang,info jastip war tiket zonauang
1887837373595316497,Fri Feb 07 12:14:38 +0000 2025,99645017,1887760744764084544,@rezky_pratama @KAI121 Iya aku pikir gitu. Aku buka yutub jalan normal. Ke aplikasi KAI lagi. Klik show QR lagi. Masih kyk gitu gk muncul2. Akhirnya beli pake kartu. Seumur hidup pesen tiket KAI di aplikasi KAIAccess baru kali ini gak keluar.,NEGATIF,@rezky_pratama @kai121 iya aku pikir gitu. aku buka yutub jalan normal. ke aplikasi kai lagi. klik show qr lagi. masih kyk gitu gk muncul2. akhirnya beli pake kartu. seumur hidup pesen tiket kai di aplikasi kaiaccess baru kali ini gak keluar.,iya aku pikir gitu aku buka yutub jalan normal ke aplikasi kai lagi klik show qr lagi masih kyk gitu gk muncul NUM akhirnya beli pake kartu seumur hidup pesen tiket kai di aplikasi kaiaccess baru kali ini gak keluar,"['iya', 'aku', 'pikir', 'gitu', 'aku', 'buka', 'yutub', 'jalan', 'normal', 'ke', 'aplikasi', 'kai', 'lagi', 'klik', 'show', 'qr', 'lagi', 'masih', 'kyk', 'gitu', 'gk', 'muncul', 'NUM', 'akhirnya', 'beli', 'pake', 'kartu', 'seumur', 'hidup', 'pesen', 'tiket', 'kai', 'di', 'aplikasi', 'kaiaccess', 'baru', 'kali', 'ini', 'gak', 'keluar']","['iya', 'aku', 'pikir', 'gitu', 'aku', 'buka', 'yutub', 'jalan', 'normal', 'aplikasi', 'klik', 'show', 'qr', 'kyk', 'gitu', 'gk', 'muncul', 'NUM', 'akhirnya', 'beli', 'pake', 'kartu', 'seumur', 'hidup', 'pesen', 'tiket', 'aplikasi', 'baru', 'kali', 'gak', 'keluar']","['iya', 'aku', 'pikir', 'gitu', 'aku', 'buka', 'yutub', 'jalan', 'normal', 'aplikasi', 'klik', 'show', 'qr', 'kyk', 'gitu', 'gk', 'muncul', 'num', 'akhir', 'beli', 'pake', 'kartu', 'umur', 'hidup', 'sen', 'tiket', 'aplikasi', 'baru', 'kali', 'gak', 'keluar']",iya aku pikir gitu aku buka yutub jalan normal aplikasi klik show qr kyk gitu gk muncul num akhir beli pake kartu umur hidup sen tiket aplikasi baru kali gak keluar,@rezky_pratama @KAI121 Iya aku pikir gitu. Aku buka yutub jalan normal. Ke aplikasi KAI lagi. Klik show QR lagi. Masih kyk gitu gk muncul2. Akhirnya beli pake kartu. Seumur hidup pesen tiket KAI di aplikasi KAIAccess baru kali ini gak keluar.,@rezky_pratama @KAI121 Iya aku pikir gitu. Aku buka yutub jalan normal. Ke aplikasi KAI lagi. Klik show QR lagi. Masih kyk gitu gk muncul2. Akhirnya beli pake kartu. Seumur hidup pesen tiket KAI di aplikasi KAIAccess baru kali ini gak keluar.,iya aku pikir gitu aku buka yutub jalan normal aplikasi klik show qr kyk gitu gk muncul num akhir beli pake kartu umur hidup sen tiket aplikasi baru kali gak keluar,iya aku pikir gitu aku buka yutub jalan normal aplikasi klik show qr kyk gitu gk muncul num akhir beli pake kartu umur hidup sen tiket aplikasi baru kali gak keluar
1887812233381740587,Fri Feb 07 10:34:44 +0000 2025,1162861911915892736,1887793459458662437,@tanyarlfes bisa nder di kaiaccess. tp war h-7 di jam 00:00 tetttt. kadang subuh udah abis,NETRAL,@tanyarlfes bisa nder di kaiaccess. tp war h-7 di jam 00:00 tetttt. kadang subuh udah abis,bisa nder di kaiaccess tp war h NUM di jam NUM NUM tet kadang subuh udah abis,"['bisa', 'nder', 'di', 'kaiaccess', 'tp', 'war', 'h', 'NUM', 'di', 'jam', 'NUM', 'NUM', 'tet', 'kadang', 'subuh', 'udah', 'abis']","['nder', 'tp', 'war', 'h', 'NUM', 'jam', 'NUM', 'NUM', 'tet', 'kadang', 'subuh', 'udah', 'abis']","['nder', 'tp', 'war', 'h', 'num', 'jam', 'num', 'num', 'tet', 'kadang', 'subuh', 'udah', 'abis']",nder tp war h num jam num num tet kadang subuh udah abis,@tanyarlfes bisa nder di kaiaccess. tp war h-7 di jam 00:00 tetttt. kadang subuh udah abis,@tanyarlfes bisa nder di kaiaccess. tp war h-7 di jam 00:00 tetttt. kadang subuh udah abis,nder tp war h num jam num num tet kadang subuh udah abis,nder tp war h num jam num num tet kadang subuh udah abis
1887051697849295366,Wed Feb 05 08:12:39 +0000 2025,75222650,1887051697849295366,@KAI121 Ini pembatalan tiket via KAIAccess kok ndak bisa ya? Muncul info failed to get bank account. Padahal dah verifikasi dan nama - nomor rekening muncul. Thanks.,NEGATIF,@kai121 ini pembatalan tiket via kaiaccess kok ndak bisa ya? muncul info failed to get bank account. padahal dah verifikasi dan nama - nomor rekening muncul. thanks.,ini pembatalan tiket via kaiaccess kok ndak bisa ya muncul info failed to get bank account padahal dah verifikasi dan nama nomor rekening muncul thanks,"['ini', 'pembatalan', 'tiket', 'via', 'kaiaccess', 'kok', 'ndak', 'bisa', 'ya', 'muncul', 'info', 'failed', 'to', 'get', 'bank', 'account', 'padahal', 'dah', 'verifikasi', 'dan', 'nama', 'nomor', 'rekening', 'muncul', 'thanks']","['pembatalan', 'tiket', 'via', 'kok', 'ndak', 'muncul', 'info', 'failed', 'to', 'get', 'bank', 'account', 'padahal', 'dah', 'verifikasi', 'nama', 'nomor', 'rekening', 'muncul', 'thanks']","['batal', 'tiket', 'via', 'kok', 'ndak', 'muncul', 'info', 'failed', 'to', 'get', 'bank', 'account', 'padahal', 'dah', 'verifikasi', 'nama', 'nomor', 'rekening', 'muncul', 'thanks']",batal tiket via kok ndak muncul info failed to get bank account padahal dah verifikasi nama nomor rekening muncul thanks,@KAI121 Ini pembatalan tiket via KAIAccess kok ndak bisa ya? Muncul info failed to get bank account. Padahal dah verifikasi dan nama - nomor rekening muncul. Thanks.,@KAI121 Ini pembatalan tiket via KAIAccess kok ndak bisa ya? Muncul info failed to get bank account. Padahal dah verifikasi dan nama - nomor rekening muncul. Thanks.,batal tiket via kok ndak muncul info failed to get bank account padahal dah verifikasi nama nomor rekening muncul thanks,batal tiket via kok ndak muncul info failed to get bank account padahal dah verifikasi nama nomor rekening muncul thanks
1886695500008841695,Tue Feb 04 08:37:14 +0000 2025,1278530972686807040,1886695500008841695,mecima kalah sama KAIaccess,NETRAL,mecima kalah sama kaiaccess,mecima kalah sama kaiaccess,"['mecima', 'kalah', 'sama', 'kaiaccess']","['mecima', 'kalah', 'sama']","['mecima', 'kalah', 'sama']",mecima kalah sama,mecima kalah sama KAIaccess,mecima kalah sama KAIaccess,mecima kalah sama,mecima kalah sama
1886342378224746764,Mon Feb 03 09:14:04 +0000 2025,956810788118736896,1886342378224746764,Aplikasi KAI ngent*d emangg! #KAIaccess,NETRAL,aplikasi kai ngent*d emangg! #kaiaccess,aplikasi kai ngent d emangg kaiaccess,"['aplikasi', 'kai', 'ngent', 'd', 'emangg', 'kaiaccess']","['aplikasi', 'ngent', 'd', 'emangg']","['aplikasi', 'ngent', 'd', 'emangg']",aplikasi ngent d emangg,Aplikasi KAI ngent*d emangg! #KAIaccess,Aplikasi KAI ngent*d emangg! #KAIaccess,aplikasi ngent d emangg,aplikasi ngent d emangg
1885685498544635995,Sat Feb 01 13:43:51 +0000 2025,2944048844,1885572931193110581,@KAI121 Min kalau transaksi jadi ke double gimana ya? Padahal satu VA. Pas tgl 25 sy pesen tiket via kaiaccess bayar via va bc* nah karena gada sinyal jadi ke proses 2x. Tp saldo ga balik2 udah dm via Ig gada respon nih dari pihak kai,NETRAL,@kai121 min kalau transaksi jadi ke double gimana ya? padahal satu va. pas tgl 25 sy pesen tiket via kaiaccess bayar via va bc* nah karena gada sinyal jadi ke proses 2x. tp saldo ga balik2 udah dm via ig gada respon nih dari pihak kai,min kalau transaksi jadi ke double gimana ya padahal satu va pas tgl NUM sy pesen tiket via kaiaccess bayar via va bc nah karena gada sinyal jadi ke proses NUM x tp saldo ga balik NUM udah dm via ig gada respon nih dari pihak kai,"['min', 'kalau', 'transaksi', 'jadi', 'ke', 'double', 'gimana', 'ya', 'padahal', 'satu', 'va', 'pas', 'tgl', 'NUM', 'sy', 'pesen', 'tiket', 'via', 'kaiaccess', 'bayar', 'via', 'va', 'bc', 'nah', 'karena', 'gada', 'sinyal', 'jadi', 'ke', 'proses', 'NUM', 'x', 'tp', 'saldo', 'ga', 'balik', 'NUM', 'udah', 'dm', 'via', 'ig', 'gada', 'respon', 'nih', 'dari', 'pihak', 'kai']","['kalau', 'transaksi', 'jadi', 'double', 'gimana', 'padahal', 'satu', 'va', 'pas', 'tgl', 'NUM', 'sy', 'pesen', 'tiket', 'via', 'bayar', 'via', 'va', 'bc', 'nah', 'gada', 'sinyal', 'jadi', 'proses', 'NUM', 'x', 'tp', 'saldo', 'ga', 'balik', 'NUM', 'udah', 'dm', 'via', 'ig', 'gada', 'respon', 'nih', 'pihak']","['kalau', 'transaksi', 'jadi', 'double', 'gimana', 'padahal', 'satu', 'va', 'pas', 'tgl', 'num', 'sy', 'sen', 'tiket', 'via', 'bayar', 'via', 'va', 'bc', 'nah', 'gada', 'sinyal', 'jadi', 'proses', 'num', 'x', 'tp', 'saldo', 'ga', 'balik', 'num', 'udah', 'dm', 'via', 'ig', 'gada', 'respon', 'nih', 'pihak']",kalau transaksi jadi double gimana padahal satu va pas tgl num sy sen tiket via bayar via va bc nah gada sinyal jadi proses num x tp saldo ga balik num udah dm via ig gada respon nih pihak,@KAI121 Min kalau transaksi jadi ke double gimana ya? Padahal satu VA. Pas tgl 25 sy pesen tiket via kaiaccess bayar via va bc* nah karena gada sinyal jadi ke proses 2x. Tp saldo ga balik2 udah dm via Ig gada respon nih dari pihak kai,@KAI121 Min kalau transaksi jadi ke double gimana ya? Padahal satu VA. Pas tgl 25 sy pesen tiket via kaiaccess bayar via va bc* nah karena gada sinyal jadi ke proses 2x. Tp saldo ga balik2 udah dm via Ig gada respon nih dari pihak kai,kalau transaksi jadi double gimana padahal satu va pas tgl num sy sen tiket via bayar via va bc nah gada sinyal jadi proses num x tp saldo ga balik num udah dm via ig gada respon nih pihak,kalau transaksi jadi double gimana padahal satu va pas tgl num sy sen tiket via bayar via va bc nah gada sinyal jadi proses num x tp saldo ga balik num udah dm via ig gada respon nih pihak
1884417982144864289,Wed Jan 29 01:47:12 +0000 2025,1017595356450680833,1884417982144864289,Admin restorasi jual masker gak yaa? di kaiaccess gak bisa minta tolong belikan masker @KAI121,NETRAL,admin restorasi jual masker gak yaa? di kaiaccess gak bisa minta tolong belikan masker @kai121,admin restorasi jual masker gak yaa di kaiaccess gak bisa minta tolong belikan masker,"['admin', 'restorasi', 'jual', 'masker', 'gak', 'yaa', 'di', 'kaiaccess', 'gak', 'bisa', 'minta', 'tolong', 'belikan', 'masker']","['restorasi', 'jual', 'masker', 'gak', 'yaa', 'gak', 'minta', 'belikan', 'masker']","['restorasi', 'jual', 'masker', 'gak', 'yaa', 'gak', 'minta', 'belikan', 'masker']",restorasi jual masker gak yaa gak minta belikan masker,Admin restorasi jual masker gak yaa? di kaiaccess gak bisa minta tolong belikan masker @KAI121,Admin restorasi jual masker gak yaa? di kaiaccess gak bisa minta tolong belikan masker @KAI121,restorasi jual masker gak yaa gak minta belikan masker,restorasi jual masker gak yaa gak minta belikan masker
1884364970512769346,Tue Jan 28 22:16:33 +0000 2025,1326344525330014208,1884364970512769346,@KAI121 kalo refund tiket via aplikasi KAIAccess apakah tetap dapat refund 100%?,NETRAL,@kai121 kalo refund tiket via aplikasi kaiaccess apakah tetap dapat refund 100%?,kalo refund tiket via aplikasi kaiaccess apakah tetap dapat refund NUM,"['kalo', 'refund', 'tiket', 'via', 'aplikasi', 'kaiaccess', 'apakah', 'tetap', 'dapat', 'refund', 'NUM']","['kalo', 'refund', 'tiket', 'via', 'aplikasi', 'tetap', 'refund', 'NUM']","['kalo', 'refund', 'tiket', 'via', 'aplikasi', 'tetap', 'refund', 'num']",kalo refund tiket via aplikasi tetap refund num,@KAI121 kalo refund tiket via aplikasi KAIAccess apakah tetap dapat refund 100%?,@KAI121 kalo refund tiket via aplikasi KAIAccess apakah tetap dapat refund 100%?,kalo refund tiket via aplikasi tetap refund num,kalo refund tiket via aplikasi tetap refund num
1884141386506858601,Tue Jan 28 07:28:06 +0000 2025,1861364250968784896,1884140883366535519,@RightCamille Keknya bisanya via app kaiaccess aja sih,NETRAL,@rightcamille keknya bisanya via app kaiaccess aja sih,keknya bisanya via app kaiaccess aja sih,"['keknya', 'bisanya', 'via', 'app', 'kaiaccess', 'aja', 'sih']","['keknya', 'bisanya', 'via', 'app', 'aja', 'sih']","['kek', 'bisa', 'via', 'app', 'aja', 'sih']",kek bisa via app aja sih,@RightCamille Keknya bisanya via app kaiaccess aja sih,@RightCamille Keknya bisanya via app kaiaccess aja sih,kek bisa via app aja sih,kek bisa via app aja sih
1882338071871672402,Thu Jan 23 08:02:23 +0000 2025,100132119,1882337755390439693,[5-end] panjang selalu terjadi kenaikan jumlah penumpang kereta api karena tingginya antusias dari masyarakat. [april] #PatriaNews #InfoPatria #RadioPatria #Blitar #PTKAI #KAI #Daop7Madiun #StasiunBlitar #StasiunJombang #KeretaApi #TiketKA #KAIAccess #LiburIsraMiraj #LiburImlek,NETRAL,[5-end] panjang selalu terjadi kenaikan jumlah penumpang kereta api karena tingginya antusias dari masyarakat. [april] #patrianews #infopatria #radiopatria #blitar #ptkai #kai #daop7madiun #stasiunblitar #stasiunjombang #keretaapi #tiketka #kaiaccess #liburisramiraj #liburimlek,NUM end panjang selalu terjadi kenaikan jumlah penumpang kereta api karena tingginya antusias dari masyarakat april patrianews infopatria radiopatria blitar ptkai kai daop NUM madiun stasiunblitar stasiunjombang keretaapi tiketka kaiaccess liburisramiraj liburimlek,"['NUM', 'end', 'panjang', 'selalu', 'terjadi', 'kenaikan', 'jumlah', 'penumpang', 'kereta', 'api', 'karena', 'tingginya', 'antusias', 'dari', 'masyarakat', 'april', 'patrianews', 'infopatria', 'radiopatria', 'blitar', 'ptkai', 'kai', 'daop', 'NUM', 'madiun', 'stasiunblitar', 'stasiunjombang', 'keretaapi', 'tiketka', 'kaiaccess', 'liburisramiraj', 'liburimlek']","['NUM', 'end', 'panjang', 'selalu', 'terjadi', 'kenaikan', 'jumlah', 'penumpang', 'api', 'tingginya', 'antusias', 'masyarakat', 'april', 'patrianews', 'infopatria', 'radiopatria', 'blitar', 'ptkai', 'daop', 'NUM', 'madiun', 'stasiunblitar', 'stasiunjombang', 'keretaapi', 'tiketka', 'liburisramiraj', 'liburimlek']","['num', 'end', 'panjang', 'selalu', 'jadi', 'naik', 'jumlah', 'tumpang', 'api', 'tinggi', 'antusias', 'masyarakat', 'april', 'patrianews', 'infopatria', 'radiopatria', 'blitar', 'ptkai', 'daop', 'num', 'madiun', 'stasiunblitar', 'stasiunjombang', 'keretaapi', 'tiketka', 'liburisramiraj', 'liburimlek']",num end panjang selalu jadi naik jumlah tumpang api tinggi antusias masyarakat april patrianews infopatria radiopatria blitar ptkai daop num madiun stasiunblitar stasiunjombang keretaapi tiketka liburisramiraj liburimlek,[5-end] panjang selalu terjadi kenaikan jumlah penumpang kereta api karena tingginya antusias dari masyarakat. [april] #PatriaNews #InfoPatria #RadioPatria #Blitar #PTKAI #KAI #Daop7Madiun #StasiunBlitar #StasiunJombang #KeretaApi #TiketKA #KAIAccess #LiburIsraMiraj #LiburImlek,[5-end] panjang selalu terjadi kenaikan jumlah penumpang kereta api karena tingginya antusias dari masyarakat. [april] #PatriaNews #InfoPatria #RadioPatria #Blitar #PTKAI #KAI #Daop7Madiun #StasiunBlitar #StasiunJombang #KeretaApi #TiketKA #KAIAccess #LiburIsraMiraj #LiburImlek,num end panjang selalu jadi naik jumlah tumpang api tinggi antusias masyarakat april patrianews infopatria radiopatria blitar ptkai daop num madiun stasiunblitar stasiunjombang keretaapi tiketka liburisramiraj liburimlek,num end panjang selalu jadi naik jumlah tumpang api tinggi antusias masyarakat april patrianews infopatria radiopatria blitar ptkai daop num madiun stasiunblitar stasiunjombang keretaapi tiketka liburisramiraj liburimlek
